4238,we,will only use the cabbie with those black cars
4239,breakfast,cold
4240,bed,comfortable
4241,sheets,didnt fit properly
4242,bed,large
4243,Hotel,quiet .
4244,Hotel,very clean
4245,bath,very slippy when taking a shower
4246,stay,Excellent
4247,staff,Very helpful
4248,current ones,cheap
4249,staff,friendly
4250,location,great
4251,staff,nice
4252,location,scratchy &amp; cheap
4253,breakfast,great
4254,Carpets in corridors,not that clean
4255,Staff,very friendly
4256,staff,attentive
4257,it,had everything i needed
4258,I,just needs some updating
4259,I,liked the room and air conditioning
4260,staff,very helpful
4261,it,wax great
4262,room,a bit dingy but clean
4263,room,a deluxe double
4264,We,only spent time in the room from 9.30 pm and 9am
4265,Location,good
4266,downstairs room,with not light nit
4267,facilities,good
4268,it,pushed together with a cloth covering over to hide the gap
4269,it,rather uncomfortable
4270,it,too late in the night to ask for another room
4271,staff,very friendly
4272,room furnishings,a bit too old
4273,staff,broken
4274,breakfast,gorgeous
4275,bed base plugs,no where near the bed
4276,bin in the bathroom,not emptied after previous people left
4277,staff,polite
4278,Cleaning,could have been better.
4279,Reception staff,friendly
4280,Reception staff,helpful
4281,twin room,good
4282,bed,small
4283,bed,too small
4284,Wifi,very poor quality
4285,hotel,Lovely
4286,double room,deluxe
4287,Meals,good
4288,Room service,great
4289,hotel,has been newly decorated
4290,room,superior
4291,Staff,very helpful
4292,my adult son,was checked into the larger room with a king size bed
4293,Staff,would have prevented this from happening
4294,tv,no
4295,staff,Always happy to help with any organisation of taxis
4296,Breakfast,good
4297,staff,very helpful
4298,Breakfast,with variety of cooked food and fresh fruit
4299,staff,Friendly
4300,staff,Grubby
4301,General standards,weren't up to the cost of stay
4302,room service,Great
4303,window,no
4304,Room,clean
4305,Room,comfortable
4306,Room,furnished to a good standard
4307,Staff,helpful
4308,Room,limited
4309,Staff,pleasant
4310,Room,quite small
4311,bathroom,tiny
4312,property,central
4313,property,ideal for anyone visiting the city of London
4314,restaurant food,could have been better
4315,staff,great
4316,rooms,small
4317,staff,very friendly
4318,location,Good
4319,restaurant facility,adequate
4320,hotel,great
4321,window in the room,no
4322,hotel,small
4323,Drinks,a nice touch
4324,Drinks,being able to leave luggage was great
4325,staff,fantastic
4326,stay,pricey
4327,staff,very accommodating
4328,sheers under the curtains,falling down in both rooms
4329,showers,not at all user friendly
4330,suite room,unfortunately had a queen bed
4331,king room,very tiny
4332,room,a bit of a struggle for my husband who had just had a knee op.
4333,sofa in the room,could do with replacing
4334,staff,friendly
4335,sofa in the room,looked rather tatty
4336,breakfast,smashing
4337,Staff,very responsive
4338,Bed,a bit small
4339,personnel,very welcoming
4340,washrooms,not well ventililated
4341,rooms,very small
4342,rooms,a bit run down
4343,rooms,accommodating.
4344,rooms,could do with some new
4345,staff,welcoming
4346,I,No
4347,location,close to Earls Court Tube station
4348,I,get maintence to look at the room
4349,location,good
4350,we,had no hot water to shower or wash with
4351,we,leaving the room to check out at that stage
4352,I,told them in reception before breakfast
4353,staff,very friendly
4354,location,very friendly and helpful
4355,room service,No
4356,room,a little tired looking
4357,room service,available
4358,hotel bar and restaurant,closed at 2230hrs.
4359,room,fine
4360,room,large
4361,We,then requested to finish our drinks in the public lobby
4362,room,very clean
4363,welcome,warm
4364,location,central
4365,location,quiet
4366,entrance from the street,not visually appealing
4367,location,a few minutes walk from Earls Court tube station.
4368,bottle of Prosecco,complimentary
4369,upgrade,free
4370,location,good
4371,nights sleep,great
4372,location,very comfortable
4373,staff,very happy to help
4374,breakfast,Charged extra
4375,windows,No
4376,breakfast,below average.
4377,tables,lots of
4378,table clearing,no
4379,Room,Not enough
4380,Room,a bit on the small size
4381,Hotel,close to shops and amenities.
4382,plug in sink,didn't work
4383,Underground station,useful
4384,Room,"very friendly, helpful and polite"
4385,air,wouldn't drop below 19 degrees
4386,gentleman,carried all of our belongings to our room
4387,stay,didn't ask further explanations or questions
4388,breakfast buffet,good
4389,We,got us a different room right
4390,Our first room,had a terrible view
4391,We,"had to go through many different hallways, stairs, and doors to get there"
4392,We,immediately called the front desk to see if we could get a different room
4393,Our view,much nicer
4394,woman at the reception,so kind
4395,stay,very agreeable
4396,stay,very nice
4397,rest of our stay,very pleasant
4398,my mom,wasn't pleased with our room
4399,we,changed rooms
4400,entrance,beautiful
4401,entrance,well presented
4402,location,Great
4403,location,close to the tube station.
4404,Room,even has a microwave.
4405,Showers,great
4406,Breafast/DinnerThey,not really motivated.
4407,Location,perfect
4408,Breakfast,closed 10 AM
4409,location,good
4410,Breakfast,normal
4411,location,Quiet
4412,location,close to tube station
4413,location,good
4414,room,had no window
4415,rain,noisy on sky light
4416,room,not in basement
4417,Breakfast,must have more variety
4418,reception staff,Friendly
4419,bed,a little lumpy
4420,breakfast,awesome
4421,room,excellent
4422,curtains,blackout
4423,bathroom,dirty
4424,staff,helpful
4425,staff,very friendly
4426,bed,clean
4427,bed,comfortable
4428,shower,great
4429,room,really small
4430,staff,Friendly courteous
4431,room,adequate sized
4432,Window in room,didn't open to allow for airing
4433,fridge in room,didn't work very well
4434,service at breakfast,good
4435,Shower cubicle,quite small
4436,shower pressure,weak
4437,breakfast area,How clean
4438,breakfast area,could have been better
4439,display,Lovely
4440,wine,complimentary
4441,washcloths in shower,No
4442,Housekeeping,always prompt
4443,Housekeeping,kept the room tidy to suit my schedule
4444,hair dryer,not in bathroom
4445,hair dryer,underneath desk in living rooms
4446,bed,Small
4447,price,good
4448,location,looked a little tired in need of decorating
4449,price,maybe a little high for the standard
4450,ramp at the entrance,would be useful
4451,location,a bit dated
4452,location,great
4453,we,lucky to get an upgrade
4454,rooms,small
4455,lower ground room,didn’t have a window
4456,staff,didn’t seem as helpful or cheery
4457,staff,lovely
4458,beds,very comfortable
4459,Glass,see through bathroom door
4460,room,Comfortable
4461,staffClean,Friendly
4462,priceyBreakfast,could have been more extensive
4463,Location,good.
4464,beds,Good
4465,Breakfast,not great
4466,Breakfast,ok
4467,bathtub,rather slippery
4468,restaurant,there
4469,room,very good
4470,room,very small
4471,location,Great
4472,location,2mins from Earls court station
4473,we,awoken several times on the first night by the person in the next room slamming doors
4474,rooms,"awoken several times on the first night by the person in the next room slamming doors, and talking which we could clearly hear"
4475,I,booked a four night break to celebrate my partners birthday
4476,I,booked this hotel because of the reviews
4477,breakfast,dirty
4478,breakfast,good
4479,carpet,had a gap next to the wall
4480,rooms,had sound proofing
4481,bed,spare
4482,mattress,stored in front of a window in the hallway
4483,I,upgraded our room and sent up some wine
4484,receptionist,very helpful
4485,location,very helpful and friendly
4486,menu,very limited
4487,hotel,in need of an upgrade
4488,bottle opener,no
4489,location,good
4490,mattress on the bed,uncomfortable
4491,Staff,very helpful
4492,mattress on the bed,way too soft
4493,staff,Good
4494,rooms,could do with some tlc
4495,rooms,not in great condition
4496,Staff,very nice
4497,they,Good
4498,we,did not enjoy that
4499,location,near Earl’s Court
4500,they,solve it for is
4501,Room,a bit small
4502,staff,friendly
4503,location,close to Earl’s Court tube station.
4504,room furniture,dated
4505,location,ideal.
4506,location,quiet
4507,front of house,very courteous
4508,location,Good
4509,breakfast,Great
4510,shower and sink,also did not drain very well
4511,Staff,always willing to help
4512,club room,faced the front of the hotel
4513,shower,generally fine
4514,location,near to tube
4515,club room,spacious
4516,Staff,very attentive
4517,shower,wasn't 100% in cleanliness
4518,breakfast buffet,Good
4519,rooms,Very nice
4520,Toiletries,average quality
4521,bath tube,had low pressure
4522,personnel,kind
4523,rooms,tasty
4524,personnel,very attentive
4525,whole staff,very nice
4526,bath tube,was fixed after we claimed
4527,breakfast,Good
4528,housekeeping,good
4529,location,good
4530,room,very decent
4531,bed,already pushed together before we arrived
4532,rooms,comfortable
4533,bed,supposed to be a double
4534,bed,two singles
4535,rooms,very clean
4536,staff,very friendly
4537,Bath water,so slow running
4538,staff,friendly
4539,breakfast,not explained
4540,room,small
4541,room,very well equipped
4542,Hotel,Beautiful
4543,room,good
4544,bathroom,wonderful
4545,Room size,woukd do with being a little larger
4546,Breakfast,good.
4547,Beds,to soft
4548,breakfast,good
4549,bar,great
4550,location,probably 5 minutes walk from Gloucester Road underground
4551,staff,very polite
4552,noice,too loud
4553,bed,hard
4554,staff,so friendly
4555,Pillows,very uncomfortable
4556,selection at breakfast,Good
4557,beds,Very comfy
4558,staff,all very attentive .
4559,Our room keys,didn’t work at first
4560,restaurant food,lovely
4561,location,3min walk from Earls Court underground station
4562,location,Great
4563,Breakfast,delicious
4564,Breakfast,fulfilling
4565,room,perfect for us
4566,room,slightly larger
4567,staff,very good
4568,We WLAN,insecured
4569,We WLAN,very slow
4570,Room,clean
4571,we,comfy
4572,we,enjoyed our stay
4573,fyBreakfast,really good
4574,Location,to our needs
4575,we,will return in the near future
4576,night sleep,great
4577,Staff,helpful
4578,Staff,just seemed to just stare menacingly
4579,breakfasts,looked great
4580,Staff,polite
4581,restaurant,spotless
4582,bed,very comfortable
4583,Gloucester Road station,a short walk
4584,Reception,easy to reach on foot
4585,receptionists,friendly
4586,Gloucester Road station,isn't too far away
4587,All the sheets,should have been changed by the maid
4588,thbrush,"should have been changed by the maid, and not only the top one"
4589,Reception,very helpful and efficient
4590,receptionists,very motivated
4591,Kensington Gardens,within a short distance
